-217.134 416440000000 132890000000 1429000000 1788600000 1166655400000
-217.102 414230000000 132950000000 1429000000 1788600000 1164769400000
-217.07 412050000000 133010000000 1429000000 1788600000 1162913400000
-217.039 409920000000 133080000000 1429000000 1788600000 1161161400000
-217.007 407830000000 133140000000 1429000000 1788600000 1159395400000
-216.975 405790000000 133200000000 1429000000 1788600000 1157679400000
-216.944 403780000000 133260000000 1429000000 1788600000 1155993400000
-216.912 401810000000 133320000000 1429000000 1788600000 1154347400000
-216.88 399880000000 133380000000 1429000000 1788600000 1152741400000
-216.849 397990000000 133440000000 1429000000 1788600000 1151175400000
-216.817 396140000000 133500000000 1429000000 1788600000 1149649400000
-216.785 394320000000 133560000000 1429000000 1788600000 1148153400000
-216.753 392550000000 133610000000 1429000000 1788600000 1146653400000
-216.722 390810000000 133670000000 1429000000 1788600000 1145237400000
-216.69 389100000000 133730000000 1429000000 1788600000 1143851400000
-216.658 387440000000 133780000000 1429000000 1788600000 1142461400000
-216.627 385810000000 133840000000 1429000000 1788600000 1141155400000
-216.595 384210000000 133900000000 1429000000 1788600000 1139879400000
-216.563 382660000000 133950000000 1429000000 1788600000 1138599400000
-216.532 381130000000 134010000000 1429000000 1788600000 1137393400000
-216.5 379640000000 134060000000 1429000000 1788600000 1136173400000
-216.468 378190000000 134120000000 1429000000 1788600000 1135047400000
-216.436 376760000000 134170000000 1429000000 1788600000 1133887400000
-216.436 376760000000 134170000000 1429000000 1788600000 1133887400000
-216.405 375380000000 134220000000 1429000000 1788600000 1132777400000
-216.373 374020000000 134280000000 1429000000 1788600000 1131741400000
-216.341 372700000000 134330000000 1429000000 1788600000 1130691400000
-216.31 371410000000 134380000000 1429000000 1788600000 1129671400000
-216.278 370150000000 134430000000 1429000000 1788600000 1128681400000
-216.246 368920000000 134480000000 1429000000 1788600000 1127721400000
-216.215 367730000000 134530000000 1429000000 1788600000 1126801400000
-216.183 366570000000 134580000000 1429000000 1788600000 1125911400000
-216.151 365430000000 134630000000 1429000000 1788600000 1125041400000
-216.12 364330000000 134680000000 1429000000 1788600000 1124211400000
-216.088 363260000000 134730000000 1429000000 1788600000 1123411400000
-216.056 362220000000 134780000000 1429000000 1788600000 1122641400000
-216.024 361210000000 134830000000 1429000000 1788600000 1121901400000
-215.993 360230000000 134880000000 1429000000 1788600000 1121191400000
-215.961 359280000000 134930000000 1429000000 1788600000 1120511400000
-215.929 358360000000 134970000000 1429000000 1788600000 1119807400000
-215.898 357470000000 135020000000 1429000000 1788600000 1119187400000
-215.866 356600000000 135070000000 1429000000 1788600000 1118587400000
-215.834 355770000000 135110000000 1429000000 1788600000 1117973400000
-215.803 354960000000 135160000000 1429000000 1788600000 1117433400000
-215.771 354180000000 135200000000 1429000000 1788600000 1116869400000
-215.739 353430000000 135250000000 1429000000 1788600000 1116389400000
-215.707 352710000000 135290000000 1429000000 1788600000 1115885400000
-215.676 352020000000 135330000000 1429000000 1788600000 1115411400000
-215.644 351350000000 135380000000 1429000000 1788600000 1115011400000
-215.612 350710000000 135420000000 1429000000 1788600000 1114587400000
-215.581 350100000000 135460000000 1429000000 1788600000 1114193400000
-215.549 349510000000 135510000000 1429000000 1788600000 1113873400000
-215.517 348960000000 135550000000 1429000000 1788600000 1113539400000
-215.486 348430000000 135590000000 1429000000 1788600000 1113225400000
-215.454 347920000000 135630000000 1429000000 1788600000 1112931400000
-215.422 347440000000 135670000000 1429000000 1788600000 1112667400000
-215.39 346990000000 135710000000 1429000000 1788600000 1112433400000
-215.359 346570000000 135750000000 1429000000 1788600000 1112229400000
-215.327 346170000000 135790000000 1429000000 1788600000 1112045400000
-215.295 345800000000 135830000000 1429000000 1788600000 1111891400000
-215.264 345450000000 135870000000 1429000000 1788600000 1111757400000
-215.232 345130000000 135910000000 1429000000 1788600000 1111653400000
-215.2 344840000000 135940000000 1429000000 1788600000 1111525400000
-215.169 344570000000 135980000000 1429000000 1788600000 1111471400000
-215.137 344330000000 136020000000 1429000000 1788600000 1111447400000
-215.105 344110000000 136060000000 1429000000 1788600000 1111443400000
-215.073 343920000000 136090000000 1429000000 1788600000 1111415400000
-215.042 343760000000 136130000000 1429000000 1788600000 1111471400000
-215.01 343620000000 136160000000 1429000000 1788600000 1111493400000
-214.978 343510000000 136200000000 1429000000 1788600000 1111599400000
-214.947 343420000000 136230000000 1429000000 1788600000 1111671400000
-214.915 343360000000 136270000000 1429000000 1788600000 1111827400000
-214.883 343320000000 136300000000 1429000000 1788600000 1111949400000
-214.883 343320000000 136300000000 1429000000 1788600000 1111949400000
-214.852 343310000000 136330000000 1429000000 1788600000 1112101400000
-214.82 343320000000 136370000000 1429000000 1788600000 1112327400000
-214.788 343360000000 136400000000 1429000000 1788600000 1112529400000
-214.756 343430000000 136430000000 1429000000 1788600000 1112761400000
-214.725 343520000000 136460000000 1429000000 1788600000 1113013400000
-214.693 343640000000 136500000000 1429000000 1788600000 1113349400000
-214.661 343780000000 136530000000 1429000000 1788600000 1113651400000
-214.63 343950000000 136560000000 1429000000 1788600000 1113983400000
-214.598 344140000000 136590000000 1429100000 1788600000 1114336180000
-214.566 344360000000 136620000000 1429100000 1788700000 1114719380000
-214.535 344610000000 136650000000 1429100000 1788700000 1115131380000
-214.503 344880000000 136680000000 1429200000 1788700000 1115564160000
-214.471 345170000000 136710000000 1429200000 1788800000 1116017360000
-214.439 345500000000 136730000000 1429300000 1788800000 1116456140000
-214.408 345850000000 136760000000 1429300000 1788900000 1116969340000
-214.376 346220000000 136790000000 1429400000 1789000000 1117503320000
-214.344 346620000000 136820000000 1429500000 1789100000 1118067300000
-214.313 347050000000 136840000000 1429700000 1789200000 1118608060000
-214.281 347510000000 136870000000 1429900000 1789300000 1119232820000
-214.249 347990000000 136900000000 1430100000 1789500000 1119878780000
-214.218 348490000000 136920000000 1430300000 1789700000 1120490740000
-214.186 349030000000 136950000000 1430700000 1790000000 1121199460000
-214.154 349590000000 136970000000 1431100000 1790400000 1121875380000
-214.122 350180000000 137000000000 1431600000 1790800000 1122636080000
-214.091 350790000000 137020000000 1432200000 1791400000 1123365960000
-214.059 351440000000 137050000000 1433000000 1792100000 1124192600000
-214.027 352110000000 137070000000 1434000000 1792900000 1124988000000
